rank,product_type,lots,share_pct,cumulative_pct
4320,указательный,1,0.000,99.91
4321,устройство сборка,1,0.000,99.91
4322,лайф,1,0.000,99.91
4323,карнавальный,1,0.000,99.91
4324,трис,1,0.000,99.91
4325,варфарин,1,0.000,99.92
4326,янтарный,1,0.000,99.92
4327,стетоскоп,1,0.000,99.92
4328,облицовочный,1,0.000,99.92
4329,тримебутин,1,0.000,99.92
4330,обявленей,1,0.000,99.92
4331,телескоп,1,0.000,99.92
4332,серпянка,1,0.000,99.92
4333,надропарина,1,0.000,99.92
4334,ребёнок,1,0.000,99.92
4335,устройство пробоотборный,1,0.000,99.92
4336,картонный,1,0.000,99.92
4337,гидравлический,1,0.000,99.92
4338,термогенератор,1,0.000,99.92
4339,вкх,1,0.000,99.92
4340,контрабас,1,0.000,99.92
4341,ос,1,0.000,99.92
4342,диеногест,1,0.000,99.92
4343,виолончель,1,0.000,99.92
4344,наградной,1,0.000,99.92
4345,фитиль,1,0.000,99.92
4346,аппарат виброакустический,1,0.000,99.92
4347,диэтилентриаминпентауксусный,1,0.000,99.92
4348,прецизионный,1,0.000,99.92
4349,рокситромицин,1,0.000,99.92
4350,lot,1,0.000,99.92
4351,вентиляционный,1,0.000,99.92
4352,носок,1,0.000,99.92
4353,сгуститель,1,0.000,99.92
4354,перед,1,0.000,99.92
4355,оплётка,1,0.000,99.92
4356,имарат,1,0.000,99.92
4357,аппарат сушильный,1,0.000,99.92
4358,эжектор,1,0.000,99.92
4359,термопредохранитель,1,0.000,99.92
4360,триметилпентан,1,0.000,99.92
4361,борт,1,0.000,99.92
4362,грозоразрядник,1,0.000,99.92
4363,нефтепродукт,1,0.000,99.92
4364,разбрасыватель,1,0.000,99.92
4365,творческий,1,0.000,99.92
4366,долото,1,0.000,99.92
4367,устройство светодиодный,1,0.000,99.92
4368,модулятор,1,0.000,99.92
4369,борфреза,1,0.000,99.92
4370,компьютерл,1,0.000,99.92
4371,подводка,1,0.000,99.93
4372,радиомаяк,1,0.000,99.93
4373,отражатель,1,0.000,99.93
4374,документ,1,0.000,99.93
4375,кинопроектор,1,0.000,99.93
4376,коллекция,1,0.000,99.93
4377,спасательный,1,0.000,99.93
4378,стр,1,0.000,99.93
4379,адаптировать,1,0.000,99.93
4380,наручник,1,0.000,99.93
4381,щучинск,1,0.000,99.93
4382,шекейла,1,0.000,99.93
4383,шлюз,1,0.000,99.93
4384,протрава,1,0.000,99.93
4385,ракель,1,0.000,99.93
4386,триэтиламин,1,0.000,99.93
4387,маслоохладитель,1,0.000,99.93
4388,гетинакс,1,0.000,99.93
4389,цитидина,1,0.000,99.93
4390,рутозид,1,0.000,99.93
4391,масло соевый,1,0.000,99.93
4392,сало,1,0.000,99.93
4393,тальк,1,0.000,99.93
4394,солифенацин,1,0.000,99.93
4395,яхтный,1,0.000,99.93
4396,электржар,1,0.000,99.93
4397,масло маторный,1,0.000,99.93
4398,сжим,1,0.000,99.93
4399,канцтовёр,1,0.000,99.93
4400,подшипиник,1,0.000,99.93
4401,овоскоп,1,0.000,99.93
4402,простой,1,0.000,99.93
4403,гипсокартон,1,0.000,99.93
4404,горшков,1,0.000,99.93
4405,пластика,1,0.000,99.93
4406,плетёнка,1,0.000,99.93
4407,ковролин,1,0.000,99.93
4408,трубо,1,0.000,99.93
4409,запасрный,1,0.000,99.93
4410,видеомикроскоп,1,0.000,99.93
4411,капролактам,1,0.000,99.93
4412,силикат,1,0.000,99.93
4413,перечница,1,0.000,99.93
4414,дапоксетин,1,0.000,99.93
4415,эторикоксиб,1,0.000,99.93
4416,катер,1,0.000,99.93
4417,индоцианин,1,0.000,99.94
4418,рой,1,0.000,99.94
4419,шпиндель,1,0.000,99.94
4420,слив,1,0.000,99.94
4421,азид,1,0.000,99.94
4422,разметчик,1,0.000,99.94
4423,марлевый,1,0.000,99.94
4424,автогрейдер,1,0.000,99.94
4425,соломка,1,0.000,99.94
4426,архивный,1,0.000,99.94
4427,йым,1,0.000,99.94
4428,генцианвиолет,1,0.000,99.94
4429,природный,1,0.000,99.94
4430,магнитометр,1,0.000,99.94
4431,триптофан,1,0.000,99.94
4432,тапа,1,0.000,99.94
4433,масло сельхозтехника,1,0.000,99.94
4434,проекционный,1,0.000,99.94
4435,agfa,1,0.000,99.94
4436,lada,1,0.000,99.94
4437,идентификационный,1,0.000,99.94
4438,средство наглядный,1,0.000,99.94
4439,сокол,1,0.000,99.94
4440,геомембрана,1,0.000,99.94
4441,устройство изоляционный,1,0.000,99.94
4442,устройство золоулавливающий,1,0.000,99.94
4443,кий,1,0.000,99.94
4444,седавит,1,0.000,99.94
4445,уридина,1,0.000,99.94
4446,ангидрид,1,0.000,99.94
4447,штангенглубиномер,1,0.000,99.94
4448,гипсовый,1,0.000,99.94
4449,триалкиламин,1,0.000,99.94
4450,дрон,1,0.000,99.94
4451,машинный,1,0.000,99.94
4452,тёплый,1,0.000,99.94
4453,концертный,1,0.000,99.94
4454,ызметта,1,0.000,99.94
4455,щипцовый,1,0.000,99.94
4456,фотоаппарат,1,0.000,99.94
4457,карбоксиметилцеллюлоза,1,0.000,99.94
4458,канс,1,0.000,99.94
4459,тепловой,1,0.000,99.94
4460,компьютерлер,1,0.000,99.94
4461,костюмный,1,0.000,99.94
4462,сталлажа,1,0.000,99.94
4463,рмыст,1,0.000,99.95
4464,люминесцентный,1,0.000,99.95
4465,оптический,1,0.000,99.95
4466,осциллоскоп,1,0.000,99.95
4467,противоэпидемический,1,0.000,99.95
4468,покрышка,1,0.000,99.95
4469,тисто,1,0.000,99.95
4470,медикаментный,1,0.000,99.95
4471,волейбольный,1,0.000,99.95
4472,моноциклон,1,0.000,99.95
4473,проставка,1,0.000,99.95
4474,средство обслуживание,1,0.000,99.95
4475,пвх,1,0.000,99.95
4476,удочка,1,0.000,99.95
4477,брекет,1,0.000,99.95
4478,осётр,1,0.000,99.95
4479,порт,1,0.000,99.95
4480,акрил,1,0.000,99.95
4481,воздушно,1,0.000,99.95
4482,люковый,1,0.000,99.95
4483,средство пиротехнический,1,0.000,99.95
4484,сd,1,0.000,99.95
4485,амид,1,0.000,99.95
4486,костыль,1,0.000,99.95
4487,раствор солевой,1,0.000,99.95
4488,отвердитель,1,0.000,99.95
4489,факсимиле,1,0.000,99.95
4490,труд,1,0.000,99.95
4491,фитнес,1,0.000,99.95
4492,переплёт,1,0.000,99.95
4493,система автоматизированный,1,0.000,99.95
4494,кафельный,1,0.000,99.95
4495,беспроводный,1,0.000,99.95
4496,картридждь,1,0.000,99.95
4497,маслоотражатель,1,0.000,99.95
4498,комлектация,1,0.000,99.95
4499,аппарат макаронный,1,0.000,99.95
4500,задатчик,1,0.000,99.95
4501,молочник,1,0.000,99.95
4502,бензимидазол,1,0.000,99.95
4503,cистем,1,0.000,99.95
4504,чучело,1,0.000,99.95
4505,ватрушка,1,0.000,99.95
4506,устройство парковый,1,0.000,99.95
4507,иттереть,1,0.000,99.95
4508,электоро,1,0.000,99.96
4509,зевника,1,0.000,99.96
4510,мыломойка,1,0.000,99.96
4511,рисование,1,0.000,99.96
4512,записывать,1,0.000,99.96
4513,негазированный,1,0.000,99.96
4514,опорный,1,0.000,99.96
4515,проигрыватель,1,0.000,99.96
4516,нш,1,0.000,99.96
4517,згеда,1,0.000,99.96
4518,ызметкерлерг,1,0.000,99.96
4519,декслансопразол,1,0.000,99.96
4520,жало,1,0.000,99.96
4521,шприцов,1,0.000,99.96
4522,термовыключатель,1,0.000,99.96
4523,газогенератор,1,0.000,99.96
4524,комутатор,1,0.000,99.96
4525,экономайзер,1,0.000,99.96
4526,пусковой,1,0.000,99.96
4527,подвесной,1,0.000,99.96
4528,хим,1,0.000,99.96
4529,мектёпа,1,0.000,99.96
4530,аудиометр,1,0.000,99.96
4531,пейджер,1,0.000,99.96
4532,прибор обработка,1,0.000,99.96
4533,метопролоть,1,0.000,99.96
4534,электромагнитный,1,0.000,99.96
4535,эскалатор,1,0.000,99.96
4536,молотков,1,0.000,99.96
4537,хлорпротиксен,1,0.000,99.96
4538,циклобензаприн,1,0.000,99.96
4539,дюилента,1,0.000,99.96
4540,сопутствовать,1,0.000,99.96
4541,гримёр,1,0.000,99.96
4542,материл,1,0.000,99.96
4543,устройство постоянный,1,0.000,99.96
4544,основа,1,0.000,99.96
4545,кетмена,1,0.000,99.96
4546,урометр,1,0.000,99.96
4547,устройство буксирный,1,0.000,99.96
4548,устройство антенный,1,0.000,99.96
4549,танин,1,0.000,99.96
4550,щетк,1,0.000,99.96
4551,кол,1,0.000,99.96
4552,чековый,1,0.000,99.96
4553,стеклопрутка,1,0.000,99.96
4554,валец,1,0.000,99.97
4555,торцовый,1,0.000,99.97
4556,извести,1,0.000,99.97
4557,фотобокс,1,0.000,99.97
4558,дентин,1,0.000,99.97
4559,дезинфекционный,1,0.000,99.97
4560,средство уход,1,0.000,99.97
4561,face,1,0.000,99.97
4562,плоскопечатный,1,0.000,99.97
4563,разжим,1,0.000,99.97
4564,глянцевый,1,0.000,99.97
4565,заполнитель,1,0.000,99.97
4566,эксикатор,1,0.000,99.97
4567,тахометр,1,0.000,99.97
4568,санфаянс,1,0.000,99.97
4569,автополив,1,0.000,99.97
4570,балгарка,1,0.000,99.97
4571,писменный,1,0.000,99.97
4572,велосипедный,1,0.000,99.97
4573,нетбук,1,0.000,99.97
4574,танымд,1,0.000,99.97
4575,фиброоптический,1,0.000,99.97
4576,раствор антибиотик,1,0.000,99.97
4577,жа,1,0.000,99.97
4578,тактильда,1,0.000,99.97
4579,телеконкурс,1,0.000,99.97
4580,аттракцион,1,0.000,99.97
4581,машина грунторезный,1,0.000,99.97
4582,керн,1,0.000,99.97
4583,концев,1,0.000,99.97
4584,машина дозоровочный,1,0.000,99.97
4585,энергетический,1,0.000,99.97
4586,лампа вуд,1,0.000,99.97
4587,оптотиристор,1,0.000,99.97
4588,административно,1,0.000,99.97
4589,устройство звуковой,1,0.000,99.97
4590,нужда,1,0.000,99.97
4591,выкусыватель,1,0.000,99.97
4592,обезвоживатель,1,0.000,99.97
4593,твердомер,1,0.000,99.97
4594,гормон,1,0.000,99.97
4595,итраконазол,1,0.000,99.97
4596,система пожаротушение,1,0.000,99.97
4597,гидроэлеватор,1,0.000,99.97
4598,распашонка,1,0.000,99.97
4599,шаровой,1,0.000,99.97
4600,глубокий,1,0.000,99.98
4601,мфу,1,0.000,99.98
4602,шунгит,1,0.000,99.98
4603,трок,1,0.000,99.98
4604,дэ,1,0.000,99.98
4605,октан,1,0.000,99.98
4606,звезда,1,0.000,99.98
4607,тюбинг,1,0.000,99.98
4608,пергамин,1,0.000,99.98
4609,борогидрид,1,0.000,99.98
4610,диметиламиноциклогексан,1,0.000,99.98
4611,вес,1,0.000,99.98
4612,бельё,1,0.000,99.98
4613,карась,1,0.000,99.98
4614,снегозадержатель,1,0.000,99.98
4615,чертилка,1,0.000,99.98
4616,заделка,1,0.000,99.98
4617,жидкость легковой,1,0.000,99.98
4618,протамин,1,0.000,99.98
4619,человеческий,1,0.000,99.98
4620,кетамин,1,0.000,99.98
4621,канцелясркий,1,0.000,99.98
4622,прибор определительный,1,0.000,99.98
4623,ит,1,0.000,99.98
4624,сенный,1,0.000,99.98
4625,лираглутид,1,0.000,99.98
4626,клиновый,1,0.000,99.98
4627,тетрагидрат,1,0.000,99.98
4628,нафтить,1,0.000,99.98
4629,метилциклогексанон,1,0.000,99.98
4630,метилизобутилкетон,1,0.000,99.98
4631,цирконий,1,0.000,99.98
4632,параформальдегид,1,0.000,99.98
4633,сульфоуголь,1,0.000,99.98
4634,изосорбид,1,0.000,99.98
4635,эналаприлат,1,0.000,99.98
4636,тигециклин,1,0.000,99.98
4637,цефиксим,1,0.000,99.98
4638,этаналя,1,0.000,99.98
4639,личинка,1,0.000,99.98
4640,трипсин,1,0.000,99.98
4641,интродьюсер,1,0.000,99.98
4642,кардамон,1,0.000,99.98
4643,бусерелин,1,0.000,99.98
4644,лигатура,1,0.000,99.98
4645,винилиденхлорид,1,0.000,99.98
4646,соковыжималка,1,0.000,99.99
4647,пипекурония,1,0.000,99.99
4648,афлатоксин,1,0.000,99.99
4649,психрометр,1,0.000,99.99
4650,диметилгидрохинон,1,0.000,99.99
4651,мизинчиков,1,0.000,99.99
4652,гидроксихлорохин,1,0.000,99.99
4653,сеннозид,1,0.000,99.99
4654,пигмент,1,0.000,99.99
4655,буксир,1,0.000,99.99
4656,система подводный,1,0.000,99.99
4657,лампа амплификатор,1,0.000,99.99
4658,гликлазид,1,0.000,99.99
4659,дабигатрана,1,0.000,99.99
4660,два,1,0.000,99.99
4661,ивабрадина,1,0.000,99.99
4662,различный,1,0.000,99.99
4663,перемычка,1,0.000,99.99
4664,коуш,1,0.000,99.99
4665,асхан,1,0.000,99.99
4666,металлопрокат,1,0.000,99.99
4667,маслить,1,0.000,99.99
4668,машина печатно,1,0.000,99.99
4669,задержка,1,0.000,99.99
4670,тепловычислитель,1,0.000,99.99
4671,презентер,1,0.000,99.99
4672,полимераза,1,0.000,99.99
4673,аппарат коммутационный,1,0.000,99.99
4674,циклопентолат,1,0.000,99.99
4675,фибриноген,1,0.000,99.99
4676,рпе,1,0.000,99.99
4677,радиомодульный,1,0.000,99.99
4678,устройство правка,1,0.000,99.99
4679,лигатор,1,0.000,99.99
4680,пневмоклапан,1,0.000,99.99
4681,пищевой,1,0.000,99.99
4682,шестерёнка,1,0.000,99.99
4683,машина бумагорезательный,1,0.000,99.99
4684,перекус,1,0.000,99.99
4685,прямоугольный,1,0.000,99.99
4686,мультиплексор,1,0.000,99.99
4687,взрослый,1,0.000,99.99
4688,кскиллс,1,0.000,99.99
4689,основание,1,0.000,99.99
4690,колистиметат,1,0.000,99.99
4691,термобокс,1,0.000,99.99
4692,световой,1,0.000,100.00
4693,соревнование,1,0.000,100.00
4694,пневмоотбойник,1,0.000,100.00
4695,химловушка,1,0.000,100.00
4696,хозяйтсвенный,1,0.000,100.00
4697,поильник,1,0.000,100.00
4698,термоэлемент,1,0.000,100.00
4699,жидкость мытьё,1,0.000,100.00
4700,зертханад,1,0.000,100.00
